0,0.30698333924140375
1,0.30060262318326836
2,0.2711804324707551
3,0.27791563275434245
4,0.28075150655795816
5,0.31584544487770294
6,0.4094292803970223
7,0.4324707550514002
8,0.44310528181495923
9,0.4402694080113435
10,0.4324707550514002
11,0.4182913860333215
12,0.3970223325062035
13,0.37894363700815314
14,0.3629918468628146
15,0.34952144629563986
16,0.34065934065934067
17,0.33286068769939736
18,0.33002481389578164
19,0.32647997164126197
20,0.3250620347394541
21,0.3225806451612903
22,0.3200992555831266
23,0.31868131868131866
24,0.31797235023041476
25,0.31868131868131866
26,0.31903580290677064
27,0.3193902871322226
28,0.31903580290677064
29,0.3176178660049628
30,0.31584544487770294
31,0.3161999291031549
32,0.31478199220134706
33,0.31336405529953915
34,0.3172633817795108
35,0.31584544487770294
36,0.3165544133286069
37,0.31336405529953915
38,0.3105281814959234
39,0.30946472881956755
40,0.3108826657213754
41,0.3087557603686636
42,0.30627437079049985
43,0.30379298121233606
44,0.30485643388869194
45,0.30379298121233606
46,0.3034384969868841
47,0.3030840127614321
48,0.3034384969868841
49,0.3034384969868841
50,0.3030840127614321
51,0.3034384969868841
52,0.3034384969868841
53,0.3030840127614321
54,0.3020205600850762
55,0.3020205600850762
56,0.3034384969868841
57,0.3034384969868841
58,0.3034384969868841
59,0.3030840127614321
60,0.3027295285359802
61,0.3030840127614321
62,0.3030840127614321
63,0.3027295285359802
64,0.3027295285359802
65,0.3030840127614321
66,0.3030840127614321
67,0.3030840127614321
68,0.3027295285359802
69,0.3023750443105282
70,0.3020205600850762
71,0.3020205600850762
72,0.3020205600850762
73,0.3023750443105282
74,0.3023750443105282
75,0.3020205600850762
76,0.3027295285359802
77,0.3023750443105282
78,0.3020205600850762
79,0.30131159163417226
80,0.30131159163417226
81,0.30131159163417226
82,0.30095710740872034
83,0.30095710740872034
84,0.30095710740872034
85,0.30095710740872034
86,0.30095710740872034
87,0.30095710740872034
88,0.30095710740872034
89,0.30095710740872034
90,0.30095710740872034
91,0.30095710740872034
92,0.30095710740872034
93,0.30095710740872034
94,0.30131159163417226
95,0.30131159163417226
96,0.30166607585962424
97,0.30166607585962424
98,0.30166607585962424
99,0.3020205600850762
100,0.3020205600850762
