0,0.4388155547627542
1,0.4727078130574385
2,0.4809133071708883
3,0.4937566892615055
4,0.5062433107384945
5,0.5194434534427399
6,0.5494113449875134
7,0.5547627541919372
8,0.5615412058508741
9,0.5661790938280414
10,0.568319657509811
11,0.5701034605779522
12,0.5704602211915805
13,0.57260078487335
14,0.5679628968961826
15,0.5690331787370674
16,0.5693899393506957
17,0.5697466999643239
18,0.5704602211915805
19,0.5715305030324652
20,0.5715305030324652
21,0.5722440242597218
22,0.5722440242597218
23,0.5718872636460934
24,0.5729575454869782
25,0.5729575454869782
26,0.5736710667142347
27,0.5743845879414913
28,0.5747413485551195
29,0.574027827327863
30,0.574027827327863
31,0.5736710667142347
32,0.5736710667142347
33,0.5736710667142347
34,0.5747413485551195
35,0.5743845879414913
36,0.5743845879414913
37,0.5743845879414913
38,0.5743845879414913
39,0.5736710667142347
40,0.5736710667142347
41,0.5736710667142347
42,0.5736710667142347
43,0.5736710667142347
44,0.5733143061006065
45,0.5729575454869782
46,0.5729575454869782
47,0.5718872636460934
48,0.5718872636460934
49,0.5718872636460934
50,0.5722440242597218
51,0.5718872636460934
52,0.5715305030324652
53,0.5715305030324652
54,0.5715305030324652
55,0.5718872636460934
56,0.5718872636460934
57,0.5722440242597218
58,0.5722440242597218
59,0.5718872636460934
60,0.5718872636460934
61,0.5715305030324652
62,0.571173742418837
63,0.571173742418837
64,0.571173742418837
65,0.5708169818052087
66,0.5708169818052087
67,0.5708169818052087
68,0.5708169818052087
69,0.5708169818052087
70,0.5708169818052087
71,0.571173742418837
72,0.571173742418837
73,0.571173742418837
74,0.571173742418837
75,0.571173742418837
76,0.571173742418837
77,0.5718872636460934
78,0.5718872636460934
79,0.5722440242597218
80,0.5722440242597218
81,0.5722440242597218
82,0.5722440242597218
83,0.5722440242597218
84,0.5722440242597218
85,0.5718872636460934
86,0.5722440242597218
87,0.5722440242597218
88,0.5718872636460934
89,0.5718872636460934
90,0.5718872636460934
91,0.5718872636460934
92,0.5718872636460934
93,0.5718872636460934
94,0.5718872636460934
95,0.5718872636460934
96,0.5718872636460934
97,0.5718872636460934
98,0.5718872636460934
99,0.5718872636460934
100,0.5718872636460934
